time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-03-11T01:43:24.120Z,-6.662,148.455,14.2,5.5,mwc,79,40.4,,1.22,us,usb000filu,2014-11-07T01:50:19.365Z,"65km E of Finschhafen, Papua New Guinea",earthquake,,20.4,,,reviewed,us,gcmt
2013-03-10T16:49:19.800Z,-5.299,151.519,60,5.7,mww,461,17.9,,0.85,us,usb000fic3,2014-11-07T01:50:19.186Z,"133km SW of Kokopo, Papua New Guinea",earthquake,,,,,reviewed,us,us
2013-03-05T06:06:34.010Z,-5.214,152.559,22,5.8,mww,219,18.1,,0.73,us,usc000fga1,2014-11-07T01:50:17.810Z,"102km SSW of Taron, Papua New Guinea",earthquake,,,,,reviewed,us,us
2013-03-03T03:25:21.170Z,-7.189,145.901,190.4,5.6,mww,189,13.4,,0.73,us,usc000ffei,2015-01-31T05:16:24.885Z,"82km W of Bulolo, Papua New Guinea",earthquake,,3.7,,,reviewed,us,us
2013-03-02T21:47:20.010Z,-3.465,145.156,10,5.4,mwb,144,32.2,,1.18,us,usc000ffca,2014-11-07T01:50:17.018Z,"135km ENE of Angoram, Papua New Guinea",earthquake,,,,,reviewed,us,us
2013-02-23T11:09:19.270Z,-8.467,127.467,20,5.9,mww,267,19.3,,0.95,us,usc000fc5f,2015-01-30T00:40:41.133Z,"208km E of Dili, East Timor",earthquake,,,,,reviewed,us,us
2013-02-14T16:52:15.410Z,-4.404,135.261,27.4,5.3,mb,201,15.7,,0.9,us,usc000f7bc,2014-11-07T01:50:07.735Z,"120km SSW of Nabire, Indonesia",earthquake,,8.4,,115,reviewed,us,us
2013-02-13T05:21:18.570Z,-2.975,130.205,35,5.6,mb,232,31.9,,0.92,us,usc000f6gj,2014-11-07T01:50:07.244Z,"146km ENE of Amahai, Indonesia",earthquake,,,,133,reviewed,us,us
2013-02-12T22:25:03.710Z,-6.905,131.35,54.2,5.3,mwc,195,21.4,,1.14,us,us2013lndj,2014-11-07T01:50:07.023Z,"115km N of Saumlaki, Indonesia",earthquake,,5.4,,,reviewed,us,gcmt
2013-02-03T11:14:55.670Z,-5.023,153.104,16,5.4,mwb,226,16.3,,0.89,us,usc000f0kj,2014-11-07T01:50:00.232Z,"61km S of Taron, PNG",earthquake,,,,,reviewed,us,us
2013-02-01T02:17:27.700Z,-6.957,147.676,44.1,5.8,mww,140,29.4,,1.28,us,usc000ezhu,2017-10-11T20:22:45.113Z,"41km SSW of Finschhafen, Papua New Guinea",earthquake,,9.9,,,reviewed,us,us
2013-01-21T18:32:27.560Z,-4.423,134.822,35,5.4,mb,159,19.9,,0.98,us,usb000esa2,2014-11-07T01:49:52.204Z,"134km SSW of Nabire, Indonesia",earthquake,,,,102,reviewed,us,us
2013-01-13T17:53:43.910Z,-7.201,144.072,10,5.4,mb,138,41,,1.05,us,usp000jycn,2014-11-07T01:49:49.739Z,"near the south coast of New Guinea, Papua New Guinea",earthquake,,,,90,reviewed,us,us
2013-01-12T17:33:39.110Z,-3.042,129.795,19.8,5.4,mb,256,25.5,,1.03,us,usp000jyaw,2014-11-07T01:49:49.287Z,"Seram, Indonesia",earthquake,,9.7,,168,reviewed,us,us
2013-01-03T00:02:16.760Z,-1.564,127.386,26.3,5.6,mwb,139,36.5,,1.35,us,usp000jxrn,2014-11-07T01:49:44.998Z,"Kepulauan Obi, Indonesia",earthquake,,12.8,,,reviewed,us,us
2012-12-29T07:59:41.100Z,-3.563,148.899,4,5.7,mww,126,35.5,,1.33,us,usp000jxja,2014-11-07T01:49:40.700Z,Bismarck Sea,earthquake,,,,,reviewed,us,us
2012-12-28T17:32:18.070Z,-0.145,122.918,112.1,5.5,mww,373,17,,0.97,us,usp000jxhm,2014-11-07T01:49:40.546Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2012-12-25T07:34:41.220Z,1.109,125.464,52.5,5.4,mb,262,25.4,,0.75,us,usp000jxcr,2014-11-07T01:49:39.551Z,Molucca Sea,earthquake,,3.4,,128,reviewed,us,us
2012-12-20T21:47:29.760Z,0.562,126.217,27.5,5.4,mwc,255,29.6,,1.01,us,usp000jx70,2014-11-07T01:49:38.124Z,Molucca Sea,earthquake,,8,,,reviewed,us,gcmt
2012-12-08T16:35:16.820Z,-7.211,143.973,10,5.6,mww,165,23.1,,1.15,us,usp000jwpn,2017-10-11T20:20:43.742Z,"near the south coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-12-07T19:50:23.430Z,-7.661,146.954,139.8,5.7,mwc,327,21,,0.82,us,usp000jwmw,2015-03-24T02:19:49.517Z,"eastern New Guinea region, Papua New Guinea",earthquake,,3.8,,,reviewed,us,gcmt
2012-11-29T11:10:21.670Z,-3.423,145.562,10,5.9,mww,170,16.5,,0.8,us,usp000jw7s,2014-11-07T01:49:27.573Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-11-28T08:56:16.220Z,-5.398,131.134,50.3,5.6,mww,340,22.5,,0.77,us,usp000jw6g,2014-11-07T01:49:27.251Z,Banda Sea,earthquake,,3.5,,,reviewed,us,us
2012-11-27T02:59:06.520Z,-2.952,129.219,11.2,5.7,mww,283,24.3,,1.16,us,usp000jw4d,2017-10-11T20:20:07.871Z,"Seram, Indonesia",earthquake,,5,,,reviewed,us,us
2012-11-21T16:46:40.130Z,-11.359,117.931,25,5.4,mww,458,29.4,,0.84,us,usp000jvxb,2015-06-30T16:59:04.023Z,"south of Sumbawa, Indonesia",earthquake,,,,,reviewed,us,us
2012-11-19T10:55:09.030Z,-5.785,151.655,14.8,5.3,mb,108,46.5,,0.92,us,usp000jvtx,2014-11-07T01:49:24.384Z,"New Britain region, Papua New Guinea",earthquake,,4.3,,46,reviewed,us,us
2012-11-15T08:21:48.450Z,-3.109,148.27,10,5.9,mww,198,21.9,,0.7,us,usp000jvmj,2014-11-07T01:49:23.010Z,Bismarck Sea,earthquake,,,,,reviewed,us,us
2012-11-14T23:41:56.430Z,-5.86,151.341,35,5.6,mww,123,50.6,,1.46,us,usp000jvkw,2014-11-07T01:49:22.856Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-11-11T21:33:07.720Z,-5.45,151.688,49.7,5.3,mb,183,29.4,,1.02,us,usp000jvde,2014-11-07T01:49:20.808Z,"New Britain region, Papua New Guinea",earthquake,,6.7,,104,reviewed,us,us
2012-11-09T15:07:51.050Z,-7.947,117.614,35,5.3,mb,86,30.2,,1.11,us,usp000jv97,2014-11-07T01:49:19.844Z,Bali Sea,earthquake,,,,33,reviewed,us,us
2012-11-07T23:42:19.460Z,-8.652,148.034,118.4,5.6,mwc,143,17.5,,0.98,us,usp000jv6a,2015-03-24T02:17:52.008Z,"eastern New Guinea region, Papua New Guinea",earthquake,,5.1,,,reviewed,us,gcmt
2012-11-06T14:20:36.120Z,-3.836,148.846,10,5.3,mwb,48,76.1,,1.3,us,usp000jv3w,2014-11-07T01:49:18.788Z,Bismarck Sea,earthquake,,,,,reviewed,us,us
2012-11-06T01:42:26.330Z,1.357,122.167,35,5.6,mww,163,28.2,,0.91,us,usp000jv36,2014-11-07T01:49:18.570Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2012-11-06T01:36:21.630Z,1.374,122.2,25,5.7,mww,308,12.2,,1.09,us,usp000jv34,2014-11-07T01:49:18.535Z,"Minahasa, Sulawesi, Indonesia",earthquake,,7.6,,,reviewed,us,us
2012-11-02T01:22:14.040Z,-7.788,121.64,275.3,5.3,mb,349,37.2,,0.9,us,usp000juww,2014-11-07T01:49:16.642Z,Flores Sea,earthquake,,,,108,reviewed,us,us
2012-11-01T23:37:18.240Z,1.229,122.105,35,5.4,mwb,162,14.7,,0.97,us,usp000juws,2014-11-07T01:49:16.576Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2012-10-29T15:29:50.390Z,-0.142,125.185,35,5.7,mww,246,43,,1.02,us,usp000juqw,2014-11-07T01:49:11.465Z,Molucca Sea,earthquake,,,,,reviewed,us,us
2012-10-29T06:28:33.130Z,-8.185,123.465,10,5.5,mwc,103,40,,0.83,us,usp000juq5,2014-11-07T01:49:11.280Z,"Flores region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2012-10-27T20:13:03.300Z,-6.141,151.532,39.2,5.4,mb,222,18.3,,0.97,us,usp000juh3,2014-11-07T01:49:09.151Z,"New Britain region, Papua New Guinea",earthquake,,6.8,,158,reviewed,us,us
2012-10-13T23:07:54.650Z,-2.538,142.326,22.9,5.3,mb,198,17.8,,0.82,us,usp000jtye,2014-11-07T01:49:05.127Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,8.6,,106,reviewed,us,us
2012-10-09T07:49:51.870Z,-2.72,139.224,20,5.6,mwc,192,19.1,,1.18,us,usp000jts9,2014-11-07T01:49:04.080Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,gcmt
2012-10-07T08:36:32.180Z,-5.53,151.794,35,5.3,mb,230,18.8,,1.03,us,usp000jtp8,2014-11-07T01:49:03.492Z,"New Britain region, Papua New Guinea",earthquake,,,,39,reviewed,us,us
2012-10-03T06:26:17.850Z,-6.299,152.718,37.7,5.3,mb,245,17.4,,0.7,us,usp000jtf7,2014-11-07T01:49:01.873Z,"New Britain region, Papua New Guinea",earthquake,,4.2,,127,reviewed,us,us
2012-09-17T20:07:54.380Z,-5.687,150.119,85,5.5,mwb,164,26,,1.14,us,usp000jsgh,2014-11-07T01:48:52.443Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-09-15T17:35:40.980Z,-10.738,113.883,10,5.3,mb,283,23.1,,0.99,us,usp000jsch,2014-11-07T01:48:51.881Z,"south of Java, Indonesia",earthquake,,,,94,reviewed,us,us
2012-09-15T16:32:21.510Z,-10.732,113.865,10,5.7,mww,170,23.1,,1.01,us,usp000jscb,2015-03-24T02:07:02.123Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,us
2012-09-13T23:40:02.950Z,-10.768,113.755,10,5.4,mb,169,27.3,,0.95,us,usp000js9u,2014-11-07T01:48:51.390Z,"south of Java, Indonesia",earthquake,,,,69,reviewed,us,us
2012-09-12T04:28:12.900Z,-5.022,152.098,49.5,5.4,mww,334,20.3,,0.79,us,usp000js6t,2014-11-07T01:48:50.791Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-09-11T14:21:36.290Z,-10.705,113.832,10,5.3,mb,195,43.1,,0.94,us,usp000js5a,2014-11-07T01:48:50.432Z,"south of Java, Indonesia",earthquake,,,,52,reviewed,us,us
2012-09-07T17:41:02.010Z,-10.73,113.833,4.8,5.4,mb,283,21.2,,0.91,us,usp000jry1,2014-11-07T01:48:48.551Z,"south of Java, Indonesia",earthquake,,9.6,,106,reviewed,us,us
2012-09-06T06:46:33.860Z,-3.661,140.252,41.6,5.6,mwc,74,30,,0.93,us,usp000jruj,2014-11-07T01:48:47.932Z,"Papua, Indonesia",earthquake,,6.5,,,reviewed,us,gcmt
2012-08-22T11:38:19.580Z,-6.047,147.25,90.8,5.3,mb,191,20.3,,0.97,us,usp000jqmd,2015-03-24T02:34:21.260Z,"eastern New Guinea region, Papua New Guinea",earthquake,,4.2,,106,reviewed,us,us
2012-08-09T11:04:24.900Z,-8.718,116.363,107.2,5.3,mb,409,29,,0.9,us,usp000jq38,2015-03-24T01:31:58.479Z,"Lombok region, Indonesia",earthquake,,3.4,,81,reviewed,us,us
2012-08-02T07:37:45.180Z,-6.944,131.121,65,5.5,mwb,170,28.9,,1.1,us,usp000jps6,2015-03-24T02:28:14.116Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,reviewed,us,us
2012-08-01T20:43:40.680Z,-4.39,144.639,49.2,5.4,mwc,208,23.3,,0.81,us,usp000jpr9,2014-11-07T01:48:28.089Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,4.5,,,reviewed,us,gcmt
2012-07-22T07:02:13.620Z,-4.872,149.532,20.3,5.6,mww,98,24.2,,1.14,us,usp000jpa9,2017-10-11T20:10:10.871Z,Bismarck Sea,earthquake,,14,,,reviewed,us,us
2012-07-22T05:39:13.390Z,-4.169,153.375,34.9,5.4,mb,230,70.9,,0.94,us,usp000jpa5,2014-11-07T01:48:22.564Z,"New Ireland region, Papua New Guinea",earthquake,,14.9,,188,reviewed,us,us
2012-07-21T12:46:30.930Z,-5.387,129.266,240.9,5.3,mb,159,20.9,,0.8,us,usp000jp94,2014-11-07T01:48:22.101Z,Banda Sea,earthquake,,3.4,,51,reviewed,us,us
2012-07-20T18:14:53.260Z,-8.006,123.682,41.9,5.4,mb,183,23.5,,1.01,us,usp000jp7w,2014-11-07T01:48:21.714Z,"Flores region, Indonesia",earthquake,,4.3,,97,reviewed,us,us
2012-07-16T16:33:10.080Z,-1.296,137.053,13.1,5.6,mww,248,16.7,,0.89,us,usp000jp2p,2014-11-07T01:48:20.420Z,"near the north coast of Papua, Indonesia",earthquake,,4,,,reviewed,us,us
2012-07-12T15:40:12.630Z,-2.885,129.321,10.4,5.5,mwc,243,31.7,,1.02,us,usp000jnxq,2014-11-07T01:48:19.194Z,"Seram, Indonesia",earthquake,,2.5,,,reviewed,us,gcmt
2012-07-09T12:25:47.340Z,-0.171,122.791,94.4,5.3,mb,242,26.3,,0.94,us,usp000jnsz,2014-11-07T01:48:17.660Z,"Sulawesi, Indonesia",earthquake,,3.6,,85,reviewed,us,us
2012-07-07T03:35:28.580Z,-4.651,153.296,35,5.7,mww,347,14.4,,0.91,us,usp000jnpr,2015-03-24T01:31:05.824Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-06-20T21:55:53.810Z,0.102,123.426,142.3,5.4,mb,391,17.2,,0.95,us,usp000jn0p,2014-11-07T01:48:07.371Z,"Minahasa, Sulawesi, Indonesia",earthquake,,3.8,,125,reviewed,us,us
2012-06-20T00:41:44.430Z,-0.727,133.281,14,5.3,mwb,178,22.5,,0.94,us,usp000jmzx,2014-11-07T01:48:07.207Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2012-06-15T08:43:32.720Z,-3.381,146.309,35.7,5.4,mwc,145,35.4,,0.98,us,usp000jmsy,2014-11-07T01:48:05.491Z,Bismarck Sea,earthquake,,6.5,,,reviewed,us,gcmt
2012-06-14T20:17:24.520Z,1.293,126.828,61.4,5.5,mww,375,27.5,,0.83,us,usp000jms3,2014-11-07T01:48:05.078Z,Molucca Sea,earthquake,,3.4,,,reviewed,us,us
2012-06-01T06:56:20.240Z,-0.72,133.269,25,5.8,mww,281,13.8,,0.99,us,usp000jm6s,2015-06-30T16:59:03.969Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2012-05-31T23:01:03.360Z,-0.902,133.181,53.2,5.6,mwc,135,18.8,,1.07,us,usp000jm6c,2014-11-07T01:47:55.582Z,"near the north coast of Papua, Indonesia",earthquake,,6.1,,,reviewed,us,gcmt
2012-05-16T00:59:32.380Z,-5.504,149.711,136.6,5.7,mww,336,17.7,,0.94,us,usp000jkft,2015-06-30T16:59:03.965Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-05-13T04:46:05.930Z,-0.115,122.996,92.1,5.3,mb,232,41.5,,1.08,us,usp000jkcc,2014-11-07T01:47:47.157Z,"Sulawesi, Indonesia",earthquake,,4.3,,76,reviewed,us,us
2012-05-03T16:14:16.630Z,-5.466,152.085,31.1,5.3,mb,265,27.4,,0.95,us,usp000jjys,2014-11-07T01:47:43.976Z,"New Britain region, Papua New Guinea",earthquake,,10.5,,191,reviewed,us,us
2012-04-30T18:11:44.420Z,-5.689,128.511,356.1,5.5,mwb,223,24.8,,1.03,us,usp000jjtu,2014-11-07T01:47:39.058Z,Banda Sea,earthquake,,,,,reviewed,us,us
2012-04-28T19:21:03.110Z,-5.328,152.11,35,5.6,mww,309,22.4,,0.98,us,usp000jjr0,2014-11-07T01:47:37.944Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-04-23T21:21:44.860Z,0.374,125.293,48,5.7,mww,413,31.2,,1.23,us,usp000jjg0,2015-06-30T16:59:03.960Z,Molucca Sea,earthquake,,,,,reviewed,us,us
2012-04-19T17:23:39.330Z,1.199,126.434,38.5,5.3,mb,222,29.5,,0.94,us,usp000jj8b,2014-11-07T01:47:34.364Z,Molucca Sea,earthquake,,4.8,,118,reviewed,us,us
2012-04-18T19:52:38.960Z,-0.501,131.909,29.2,5.3,mb,135,39.6,,1.02,us,usp000jj6z,2014-11-07T01:47:34.102Z,"near the north coast of Papua, Indonesia",earthquake,,12.4,,54,reviewed,us,us
2012-04-16T18:01:14.940Z,-2.58,121.939,10,5.3,mwb,105,32.8,,1.33,us,usp000jj31,2014-11-07T01:47:32.901Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2012-04-16T02:17:50.340Z,-2.64,121.855,13,5.8,mww,238,21.8,,1.27,us,usp000jj1m,2017-10-11T20:05:19.897Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2012-04-07T11:58:04.800Z,-6.746,149.555,20,5.3,mwb,230,16.1,,0.95,us,usp000jhc5,2014-11-07T01:47:26.862Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-04-04T20:27:26.390Z,-3.824,152.173,10,5.3,mwc,168,36.6,,1.25,us,usp000jh8g,2014-11-07T01:47:26.122Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2012-04-03T23:42:19.370Z,-5.654,133.876,10,5.4,mwc,205,17.5,,0.84,us,usp000jh7b,2014-11-07T01:47:25.824Z,"Kepulauan Kai, Indonesia",earthquake,,,,,reviewed,us,gcmt
2012-04-03T10:42:34.270Z,-4.397,153.442,104,5.3,mwc,100,39.6,,1.08,us,usp000jh6e,2014-11-07T01:47:25.595Z,"New Ireland region, Papua New Guinea",earthquake,,6.4,,,reviewed,us,gcmt
2012-04-01T21:44:04.130Z,-4.516,153.427,117.9,5.7,mwb,282,14.5,,1.02,us,usp000jh3y,2014-11-07T01:47:24.156Z,"New Ireland region, Papua New Guinea",earthquake,,7.1,,,reviewed,us,us
2012-03-19T13:49:05.250Z,0.353,125.075,77.4,5.4,mb,28,62.4,,0.88,us,usp000jgfu,2014-11-07T01:47:16.661Z,Molucca Sea,earthquake,,6.7,,3,reviewed,us,us
2012-03-19T13:42:34.670Z,-4.36,143.888,113.4,5.3,mwb,316,15.8,,0.85,us,usp000jgft,2015-03-24T02:20:58.531Z,"New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
2012-03-07T12:00:46.010Z,-2.814,138.888,53.8,5.6,mww,173,19,,0.94,us,usp000jfwh,2014-11-07T01:47:12.298Z,"Papua, Indonesia",earthquake,,6,,,reviewed,us,us
2012-03-02T05:09:59.400Z,-8.048,146.265,46.7,5.4,mb,199,18.2,,0.96,us,usp000jfp4,2015-03-24T02:25:47.913Z,"eastern New Guinea region, Papua New Guinea",earthquake,,5.1,,103,reviewed,us,us
2012-02-22T10:45:22.870Z,-5.173,133.565,19,5.4,mwb,202,23.5,,0.9,us,usp000jf7j,2014-11-07T01:47:03.328Z,"Kepulauan Kai, Indonesia",earthquake,,,,,reviewed,us,us
2012-02-11T07:06:48.450Z,-0.978,126.853,19,5.5,mwb,235,28.1,,0.84,us,usp000jetn,2014-11-07T01:47:00.314Z,Molucca Sea,earthquake,,,,,reviewed,us,us
2012-02-10T05:34:05.030Z,-0.324,132.691,15,5.7,mww,295,11.9,,0.84,us,usp000jes4,2014-11-07T01:46:59.987Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2012-02-02T09:32:16.880Z,-6.586,149.718,38.6,5.6,mwc,144,17.7,,0.96,us,usp000jea6,2014-11-07T01:46:56.009Z,"New Britain region, Papua New Guinea",earthquake,,6.3,,,reviewed,us,gcmt
2012-02-02T06:46:30.290Z,-6.563,149.774,51.3,5.6,mwc,93,31.8,,0.84,us,usp000je9w,2014-11-07T01:46:55.896Z,"New Britain region, Papua New Guinea",earthquake,,6.2,,,reviewed,us,gcmt
2012-01-28T19:37:31.420Z,-4.081,140.788,82,5.3,mb,152,20.1,,0.87,us,usp000je3p,2014-11-07T01:46:51.485Z,"Papua, Indonesia",earthquake,,,,86,reviewed,us,us
2012-01-20T20:32:53.440Z,-8.406,119.701,126.3,5.7,mww,410,14.6,,0.95,us,usp000jds3,2015-03-24T01:24:56.535Z,"Flores region, Indonesia",earthquake,,3.9,,,reviewed,us,us
2012-01-18T12:50:20.530Z,-0.877,126.829,19.1,5.8,mww,241,38.9,,1,us,usp000jdn4,2014-11-07T01:46:47.955Z,Molucca Sea,earthquake,,8.7,,,reviewed,us,us
2012-01-16T10:26:47.020Z,-0.228,125.475,61.8,5.3,mb,127,49.3,,1.05,us,usp000jdk0,2014-11-07T01:46:47.577Z,Molucca Sea,earthquake,,5.2,,69,reviewed,us,us
2012-01-07T17:24:51.120Z,-5.081,145.214,62.4,5.4,mwb,221,47,,0.98,us,usp000jd68,2014-11-07T01:46:44.613Z,"eastern New Guinea region, Papua New Guinea",earthquake,,5.6,,,reviewed,us,us
2011-12-19T01:23:23.840Z,-1.265,119.638,10,5.7,mww,182,17.9,,1.06,us,usp000jccs,2017-04-26T18:12:52.868Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2011-12-07T13:38:28.070Z,-1.439,126.514,28.5,5.8,mww,319,29.4,,0.88,us,usp000jbxe,2015-05-13T18:54:01.000Z,"Kepulauan Sula, Indonesia",earthquake,,6.3,,,reviewed,us,us
2011-12-05T19:28:36.930Z,-4.759,133.637,19.2,5.7,mwc,196,20.8,,0.99,us,usp000jbvg,2015-05-13T18:54:01.000Z,"near the south coast of Papua, Indonesia",earthquake,,13.1,,,reviewed,us,gcmt
2011-12-05T00:14:05.690Z,-6.18,146.56,78.9,5.3,mb,79,21.2,,0.95,us,usp000jbuc,2014-11-07T01:46:31.167Z,"eastern New Guinea region, Papua New Guinea",earthquake,,7.4,,38,reviewed,us,us
2011-12-02T05:19:26.890Z,0.121,120.499,75,5.5,mwb,408,16.5,,0.99,us,usp000jbqd,2015-05-13T18:54:01.000Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2011-12-01T22:53:36.500Z,-0.626,121.974,10,5.5,mwc,157,25.3,,1.18,us,usp000jbpz,2015-03-24T02:34:02.025Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,gcmt
2011-11-28T14:27:57.370Z,-5.555,153.664,55,5.3,mwc,116,20.4,,1.07,us,usp000jbj4,2014-11-07T01:46:25.528Z,"New Ireland region, Papua New Guinea",earthquake,,6.7,,,reviewed,us,gcmt
2011-11-28T09:13:11.340Z,-7.019,116.983,616.5,5.8,mww,521,14.7,,0.78,us,usp000jbh2,2015-05-13T18:54:01.000Z,Bali Sea,earthquake,,2.3,,,reviewed,us,us
2011-11-21T03:48:39.820Z,-3.446,150.322,35,5.3,mwc,87,56.3,,1.38,us,usp000jb6n,2014-11-07T01:46:23.469Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2011-11-20T16:31:38.710Z,-2.952,142.138,10,5.7,mwb,107,21.7,,1.14,us,usp000jb5z,2015-03-20T19:04:14.104Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-11-18T08:56:10.260Z,-6.335,149.305,57,5.4,mwc,69,29.5,,1.15,us,usp000jb1u,2014-11-07T01:46:22.475Z,"New Britain region, Papua New Guinea",earthquake,,9.2,,,reviewed,us,gcmt
2011-11-15T23:42:29.290Z,-5.28,140.311,12,5.7,mww,207,22.6,,0.99,us,usp000jax4,2017-04-13T22:26:58.849Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,us
2011-11-15T10:43:51.850Z,-0.095,121.914,276.2,5.7,mww,436,12.6,,0.9,us,usp000jawp,2015-05-13T18:54:01.000Z,"Sulawesi, Indonesia",earthquake,,3,,,reviewed,us,us
2011-11-15T07:56:02.230Z,-7.482,127.849,166,5.5,mww,464,22.1,,0.86,us,usp000jawe,2015-05-13T18:54:01.000Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2011-11-07T04:44:38.550Z,-3.649,149.622,41.1,5.3,mwc,98,32.8,,1.09,us,usp000jagg,2014-11-07T01:46:18.794Z,Bismarck Sea,earthquake,,9.2,,,reviewed,us,gcmt
2011-11-07T01:43:37.370Z,-3.59,149.631,23.9,5.3,mwc,42,53.5,,0.84,us,usp000jag6,2014-11-07T01:46:18.748Z,Bismarck Sea,earthquake,,19.8,,,reviewed,us,gcmt
2011-11-01T01:03:53.480Z,0.048,123.366,143.3,5.3,mwc,380,14.1,,0.99,us,usp000ja69,2014-11-07T01:46:15.164Z,"Minahasa, Sulawesi, Indonesia",earthquake,,3.7,,,reviewed,us,gcmt
2011-10-30T02:10:39.110Z,-4.343,144.351,51,5.3,mwc,112,31.3,,0.82,us,usp000ja3t,2014-11-07T01:46:12.471Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,5.9,,,reviewed,us,gcmt
2011-10-28T23:50:56.040Z,-3.075,129.649,20.1,5.3,mwc,177,29.6,,0.88,us,usp000ja22,2014-11-07T01:46:12.203Z,"Seram, Indonesia",earthquake,,8.2,,,reviewed,us,gcmt
2011-10-17T19:51:53.020Z,-5.801,150.994,35,5.4,mwc,156,26.1,,1.05,us,usp000j9fz,2014-11-07T01:46:07.592Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2011-10-11T13:05:49.030Z,-2.247,138.838,27.2,5.7,mww,164,19.8,,1.02,us,usp000j97s,2015-05-13T18:54:01.000Z,"Papua, Indonesia",earthquake,,9.8,,,reviewed,us,us
2011-10-08T05:38:54.980Z,-4.694,134.137,10.1,5.7,mww,131,22,,0.85,us,usp000j92x,2015-05-13T18:54:01.000Z,"near the south coast of Papua, Indonesia",earthquake,,10.4,,,reviewed,us,us
2011-10-03T08:57:51.230Z,-5.148,152.604,51.9,5.3,mwc,184,17.1,,0.79,us,usp000j8vj,2014-11-07T01:46:02.587Z,"New Britain region, Papua New Guinea",earthquake,,4.6,,,reviewed,us,gcmt
2011-09-12T22:44:28.080Z,-3.626,144.178,14,5.9,mww,292,14.6,,0.98,us,usp000j7zc,2017-04-26T18:12:34.085Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-08-31T10:46:49.470Z,-5.907,153.278,35.9,5.6,mww,182,14.1,,0.95,us,usp000j7ag,2015-05-13T18:54:00.000Z,"New Ireland region, Papua New Guinea",earthquake,,5.2,,,reviewed,us,us
2011-08-21T13:04:08.160Z,-5.57,151.024,40,5.8,mww,375,19,,0.92,us,usp000j6tk,2015-05-13T18:54:00.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-08-19T07:48:09.680Z,-7.817,123.281,229.2,5.3,mwc,345,31.2,,0.92,us,usp000j6p1,2014-11-07T01:45:38.294Z,Banda Sea,earthquake,,3.2,,,reviewed,us,gcmt
2011-08-16T17:33:07.620Z,-5.557,147.144,186.4,5.6,mwb,270,17.9,,0.93,us,usp000j6jb,2015-05-13T18:54:00.000Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2011-08-12T16:30:36.560Z,-3.217,148.686,10,5.3,mwc,80,61.8,,1.27,us,usp000j6ce,2014-11-07T01:45:35.953Z,Bismarck Sea,earthquake,,,,,reviewed,us,gcmt
